CustomerID,Recency,Quantity,UnitPrice,TotalPrice,ItemsInCart,CouponUsed,OrderCompleted,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,Cluster
C63619,435,3,619.21,1857.63,6,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
C40882,158,4,217.13,868.52,8,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C80135,674,5,221.51,1107.55,5,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
C37594,385,4,340.3,1361.2,8,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
C87524,159,1,625.0,625.0,5,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,3
C97681,24,5,433.26,2166.3,9,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,7
C10126,744,2,674.9,1349.8,4,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8
C36938,145,3,253.98,761.9399999999999,3,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,8
C99173,161,3,356.84,1070.52,5,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,4
C99775,665,4,413.71,1654.84,9,1,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
C19266,850,3,147.39,442.17,3,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,6
C31072,441,4,229.1,916.4,8,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
C54595,105,1,121.96,121.96,3,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,5
C87777,266,2,408.32,816.64,3,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,6
C35854,672,5,187.97,939.85,9,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
C93821,208,3,358.48,1075.44,7,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,7
C54390,179,3,193.58,580.74,7,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,4
C53215,742,1,265.38,265.38,6,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,8
C71122,803,1,634.4,634.4,6,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
C29483,314,4,305.72,1222.88,5,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,7
C26767,691,1,303.6,303.6,5,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4
C70492,77,4,496.0,1984.0,8,1,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,8
C61549,407,4,321.51,1286.04,9,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6
C11665,795,3,112.46,337.38,6,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2
C48946,60,5,61.97,309.85,6,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7
C79506,714,2,373.17,746.34,6,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0
C93473,494,5,639.37,3196.85,6,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2
C43124,789,4,693.36,2773.44,8,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
C22783,293,4,692.91,2771.64,9,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,3
C18567,647,4,91.46,365.84,9,1,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
C99879,475,3,273.96,821.8799999999999,8,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3
C31501,4,3,588.05,1764.15,8,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,7
C93220,607,2,365.17,730.34,4,1,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,8
C57867,776,4,385.92,1543.68,8,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
C62622,95,1,562.61,562.61,3,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,5
C94595,563,4,61.91,247.64,6,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7
C30955,604,4,41.9,167.6,9,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3
C20731,774,4,444.44,1777.76,8,1,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,4
C30168,311,3,311.33,933.99,3,1,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
C79842,217,4,236.41,945.64,7,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,4
C32854,862,1,65.45,65.45,2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,6
C14847,912,1,318.81,318.81,3,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,8
C88645,474,3,583.72,1751.16,5,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8
C66149,200,4,384.32,1537.28,6,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6
C20256,202,3,538.74,1616.22,6,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2
C14983,720,1,17.24,17.24,2,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2
C20817,777,5,615.67,3078.35,6,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
C94921,784,2,219.1,438.2,4,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,4
C54725,53,2,144.66,289.32,7,1,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1
C98096,866,2,317.77,635.54,4,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6
C12667,72,1,223.3,223.3,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
C55354,305,2,342.11,684.22,2,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,6
C14600,712,2,220.9,441.8,4,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,4
C97187,730,1,670.54,670.54,6,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
C39106,510,1,546.19,546.19,5,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4
C93379,818,3,42.95,128.85,8,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6
C93175,47,4,14.69,58.76,9,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8
C19648,284,4,668.36,2673.44,5,1,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,3
C14891,465,4,413.74,1654.96,7,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
C10866,553,3,263.19,789.5699999999999,5,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,5
C47283,414,1,263.96,263.96,2,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,8
C94323,1,5,75.81,379.05,10,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
C89732,434,1,406.22,406.22,5,1,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,3
C87764,491,2,103.41,206.82,2,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2
C20977,751,4,435.12,1740.48,9,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,7
C12245,776,2,407.79,815.58,3,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,8
C68976,34,5,173.65,868.25,9,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,7
C69476,903,4,249.07,996.28,5,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,3
C71040,829,4,434.85,1739.4,4,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3
C71035,332,1,436.77,436.77,5,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2
C20752,557,1,572.13,572.13,4,1,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,4
C38840,388,4,583.07,2332.28,6,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
C84480,75,5,468.51,2342.55,9,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,7
C37032,690,2,423.88,847.76,7,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,5
C48942,584,4,663.67,2654.68,7,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
C13540,758,4,309.91,1239.64,5,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,4
